ID,Title,Version,Status,Priority,Severity,Type,Reproducibility,Reporter,Assignee,Description,"Expected results","Steps to reproduce",Device,Tags,Comments,"Created at","Updated at"
850,"when user searches for lakme lipstick, category is coming as lip gloss also","sandbox - web","Not a Bug",High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"when user searches for lakme lipstick, category is coming as lip gloss also",,"1. search for lakme lipstick; 2. click on category filter","Windows PC Lenovo Generic/All Windows 8",New_listing,2,"16/09/2017 05:22:28 ","22/09/2017 10:14:54 "
851,"only grey loader is coming in promo page","sandbox - web",Acknowledged,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"only grey loader is coming in promo page

https://sandbox.purplle.com/promo/luxury-brands1",,,"Windows PC Lenovo Generic/All Windows 8",New_listing,1,"16/09/2017 05:28:02 ","16/09/2017 09:45:46 "
852,"when user selects lakme lipstick from autosugeestion, it is opening lakme brand page","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"when user selects lakme lipstick from autosugeestion, it is opening lakme brand page

Note: Please fix on both sanbox and live

This is not working proper in all platforms",,"1. type lakme lipstick in search; 2. select it from autosuggestion; 3. lakme brand page is opening","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"16/09/2017 05:31:05 ","25/09/2017 05:29:56 "
853,"when user clicks on hair -> shampoo, view all should come by default","sandbox - web",Closed,High,Major,Visual,Always,"Nirali Thakkar",sandeep.g,"when user clicks on hair -> shampoo, view all should come by default

https://www.screencast.com/t/snod0eFN",,"1. go to hair -> shampoo","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"16/09/2017 05:41:34 ","18/09/2017 05:42:54 "
854,"when clicked on view all, nothing happens","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"when clicked on view all, nothing happens",,"1. go to hair -> shampoo; 2. apply filter by brand; 3. click on view all","Windows PC Lenovo Generic/All Windows 8",New_listing,1,"16/09/2017 05:44:32 ","18/09/2017 05:41:54 "
855,"personalised banner is not coming in any pages","sandbox - web",Deferred,High,Major,Visual,Always,"Nirali Thakkar",sandeep.g,"personalised banner is not coming in any pages",,"1. go to hair -> shampoo","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"16/09/2017 05:45:39 ","16/09/2017 09:58:44 "
856,"when user searches for ""shampoo for dandruff and hairfall"", breadcrum is not coming","sandbox - web",Closed,High,Major,Visual,Always,"Nirali Thakkar",ashishlakra,"when user searches for ""shampoo for dandruff and hairfall"", breadcrum is not coming

https://www.screencast.com/t/UvcpCAXoFuBv",,,"Windows PC Lenovo Generic/All Windows 8",New_listing,1,"16/09/2017 05:54:56 ","25/09/2017 11:37:42 "
858,"After applying filter by finish, when user clicks on clear filter from inner, nothing is wrking","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"After applying filter by finish, when user clicks on clear filter from inner, nothing is wrking",,"1. go to makeup -> foundation; 2. filter by finish -> natural finish; 3. go to finish; 4. click on clear filter; 5. nothing happens","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"18/09/2017 06:15:01 ","18/09/2017 07:18:27 "
859,"in mozilla firefox, inner side, clear filters are not working","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"in mozilla firefox, inner side, clear filters are not working",,,"Windows PC Lenovo Generic/All Windows 8",New_listing,0,"18/09/2017 10:07:48 ","20/09/2017 05:10:38 "
860,"when user searches and applies filter, other options data is coming blank","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"when user searchs and applies filter, other options data is coming blank",,"1. click on search icon from homepage; 2. go to biotique; 3. click on category filter; 4. search for face cream; 5. select face cream; 6. allow the data to load; 7. now click on other filter option; 8. nothing is coming","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"18/09/2017 10:14:02 ","19/09/2017 11:54:39 "
861,"when user searches for anything, page is getting loaded","sandbox - web",Closed,High,Major,Visual,Always,"Nirali Thakkar",sandeep.g,"when user searches for anything, page is getting loaded",,"1. search for ""shampoo for dandruff and hairfall""","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"18/09/2017 10:19:18 ","19/09/2017 12:30:44 "
862,"when too many filter options are there under, more filter, button is getting cut","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"when too many filter options are there under, more filter, button is getting cut

https://www.screencast.com/t/2lInag3HVo",,"1. search for lakme; 2. go to more filters","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"18/09/2017 10:22:11 ","19/09/2017 11:59:47 "
863,"when user searches for any text and clicks on clear filter, text from the search is not getting cleared","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"when user searches for any text and clicks on clear filter, text from the search is not getting cleared",,"1. click on search; 2. go to biotique; 3. search for category cream; 4. in all other options of filter cream text is coming","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"18/09/2017 10:49:35 ","19/09/2017 12:01:25 "
864,"when user searches for any text in filter, in all other options also that text word is coming","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"when user searches for any text in filter, in all other options also that text word is coming",,"1. go to biotique page from search; 2. click on category filter; 3. search for cream; 4. other options which has search in it contains cream text auto matically","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"18/09/2017 10:51:27 ","19/09/2017 12:01:54 "
865,"when user searches for ""shampoo for dandruff and hairfall"" from same page, popup is not getting closed","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"when user searches for ""shampoo for dandruff and hairfall"" from same page, popup is not getting closed",,"1. go to homepage; 2. search for ""shampoo for dandruff and hairfall""; 3. now click on search again; 4. search for shampoo for dandruff and hairfall and hit enter","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"19/09/2017 12:34:15 ","25/09/2017 11:37:26 "
866,"page is loading , when user tries to search for the same text from autosuggestion","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"page is loading , when user tries to search for the same text from autosuggestion",,"1. search for shampoo for dandruff and hairfall; 2. now click on search; 3. search for shampoo for dandruff and harfall; 4. click by using mouse from autosuggestion; 5. page is loading","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"19/09/2017 12:36:51 ","25/09/2017 11:36:49 "
867,"when user searches for lakme, in more filter, text is getting cut","sandbox - web",Closed,High,Major,Visual,Always,"Nirali Thakkar",sandeep.g,"when user searches for lakme, in more filter, text is getting cut",,"1. go to homepage; 2. search for lakme and enter; 3. go to more filters","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"19/09/2017 12:47:20 ","25/09/2017 11:22:38 "
868,"error message is coming, when user clicks on ""https://sandbox.purplle.com/skincustom=cf:3~2?custom=cf:3~2&sort_by=rel"" in new","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"error message is coming, when user clicks on ""https://sandbox.purplle.com/skincustom=cf:3~2?custom=cf:3~2&sort_by=rel"" in new tab",,"1. go to skin -> cleansers and facewash; 2. copy the new url in new tab; 3. https://sandbox.purplle.com/skincustom=cf:3~2?custom=cf:3~2&sort_by=rel","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"19/09/2017 13:14:13 ","25/09/2017 05:17:53 "
869,"on new collection page ""- https://www.purplle.com/collections/long-lasting-foundation-12dbce-955"", loading continuosly","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"on new collection page ""- https://www.purplle.com/collections/long-lasting-foundation-12dbce-955"", loading continuosly",,,"Windows PC Lenovo Generic/All Windows 8",New_listing,0,"19/09/2017 13:15:09 ","25/09/2017 05:16:54 "
870,"when user enters ""https://sandbox.purplle.com/body?custom=||cf:132||&sort_by=rel"", other page is getting open","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"when user enters ""https://sandbox.purplle.com/body?custom=||cf:132||&sort_by=rel"", https://sandbox.purplle.com/body , is getting open",,,"Windows PC Lenovo Generic/All Windows 8",New_listing,0,"20/09/2017 11:38:14 ","25/09/2017 05:15:09 "
871,"when user after applying filter scrolls till the last, all the products disappear","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"when user after applying filter scrolls till the last, all the products disappear",,"1. go to https://sandbox.purplle.com/body; 2. sort by high price; 3. click on more filters; 4. select ingredient preference -> natural; 5. now scroll till the last page; 6. all the products from the page disappears","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"20/09/2017 11:49:13 ","25/09/2017 05:13:20 "
880,"autosuggestion not working ","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"autosuggestion not working ",,,"Windows PC Lenovo Generic/All Windows 8",New_listing,0,"25/09/2017 12:12:55 ","29/09/2017 08:53:02 "
888,"Banner after reco in listing pages is not proper","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"Banner after reco in listing pages is not proper

https://www.screencast.com/t/eDlKqwCE",,"1. go to makeup -> foundation","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"29/09/2017 05:19:48 ","29/09/2017 08:47:13 "
889,"when user goes to makeup -> makeup remover, in purplle picks widget, products other than remover is coming","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"when user goes to makeup -> makeup remover, in purplle picks widget, products other than remover is coming

https://www.screencast.com/t/hn88BKAM4X8",,"1. click on makeup category; 2. click on makeup remover","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"29/09/2017 05:36:27 ","29/09/2017 08:59:37 "
890,"when user searches for text, lakme lipstick or lakme sunscreen, hit emter, lakme brand opening","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"when user searches for text, lakme lipstick or lakme sunscreen, hit emter, lakme brand opening",,,"Windows PC Lenovo Generic/All Windows 8",New_listing,0,"29/09/2017 05:42:21 ","29/09/2017 08:49:04 "
891,"search for elle 18 nail polish, apply filter of pink in makeup color family, other colors are coming","sandbox - web",Acknowledged,High,Major,Usability,Always,"Nirali Thakkar",sandeep.g,"search for elle 18 nail polish, apply filter of pink in makeup color family, other colors are coming

https://www.screencast.com/t/KnrSPDgVQ",,,"Windows PC Lenovo Generic/All Windows 8",,0,"29/09/2017 05:44:43 ","29/09/2017 08:08:21 "
892,"when user searches for lakme lipstick, in autosuggestion, it is not coming","sandbox - web",Resolved,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"when user searches for lakme lipstick, in autosuggestion, it is not coming",,,"Windows PC Lenovo Generic/All Windows 8",,0,"29/09/2017 05:56:09 ","29/09/2017 07:58:43 "
893,"when user searches for lakme serum, it is opening lakme se page","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,"when user searches for lakme serum, it is opening lakme se page",,,"Windows PC Lenovo Generic/All Windows 8",New_listing,0,"29/09/2017 06:22:36 ","29/09/2017 08:50:07 "
894,"search for loreal professional, makeover products getting open","sandbox - web",Closed,High,Major,Functional,Always,"Nirali Thakkar",sandeep.g,https://www.screencast.com/t/1w7ujyAb,,"1. https://sandbox.purplle.com/search?q=lipstick%20for%20chocolate%20skin&custom=ef:185~133&sort_by=hp; 2. search for loreal professional; 3. makeover products getting open","Windows PC Lenovo Generic/All Windows 8",New_listing,0,"29/09/2017 06:46:03 ","29/09/2017 09:01:15 "
